Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
63595.95835938351,6.124785472181455,6.682731041213862,3.22,19345.40638275098,864702.9339482344,"904 Jennifer Pass
East Carolyn, NE 80148-8850"
89502.84665832229,4.484345905671032,5.178078664413969,2.01,40836.13013321164,1273518.7367614836,"176 Mckay Overpass
Laurenborough, GA 20259"
61482.978797624826,4.376969185174022,7.794518337288535,5.02,34993.841404394545,1000713.586327404,"231 Herrera Alley Suite 803
Callahanmouth, SD 18566-2784"
64950.61815035527,6.860098787396315,8.044424457820678,4.37,29343.41251837306,1447181.8263121648,"19976 Buckley Drive
Sandersside, UT 06440-1468"
65986.81793940437,4.53177765564368,6.860860393623055,2.15,24056.60446550333,821859.065727853,"559 David Mall Apt. 334
Port Mark, MA 66518-9630"
77275.76626715591,6.547893325316207,8.027765078044936,3.31,41162.33782851701,1535152.0737169122,"2768 James Trafficway Suite 095
Gallegostown, MD 36169"
74910.40482670155,5.949550209109889,7.15219861879022,6.26,39407.693743394695,1562573.061081018,"814 Glover Plains
Port Andrea, IN 33085-0999"
60697.35153944832,6.1704840908385,7.150536572335959,6.34,28140.96708772475,743999.8191601974,"9003 Jay Plains Suite 838
Lake Elizabeth, IN 90622-0804"
68099.65343815798,4.916225148126978,6.108966827159224,2.0,35347.1330032743,837540.1697407691,"89331 Matthew Station
East Timothyside, NE 40215-8990"
48357.06347488488,4.72764596548344,7.989515669787845,3.03,45206.72550503573,813415.1280677513,"7278 Wiggins Square
South Nathan, FL 72804"
57605.79911987291,7.409833866549476,5.637925148454308,2.33,49411.41129512362,1179440.832253225,"USS Thomas
FPO AA 60174-6263"
66925.19934882202,5.153049571066983,8.396902676864114,3.16,42590.68516957605,1222412.019854086,"18422 Freeman Islands
North Samanthachester, ID 82969-9650"
68870.37884094006,5.283012432382749,6.236221561144693,2.12,42188.36248645225,1099959.6390124753,"Unit 4845 Box 2656
DPO AE 68663"
65908.73974796159,5.296992962409983,6.830251967781735,3.29,24080.5893522858,864446.7942204889,"907 Maria Branch
Jamesport, VT 98208-9060"
83470.58714688831,5.394285016646036,8.430838923186709,3.14,39220.94114264786,1694139.1266355356,"8845 Lori Summit Apt. 799
Allenstad, OK 68168-8230"
70355.77480836824,6.032226963831838,7.204937602156019,5.02,39882.81773349313,1249223.8310440492,"004 Hebert Wall Apt. 438
Port Todd, AS 29441-5110"
69603.22963860923,5.11413309732217,8.17060521262451,6.5,37942.61345920773,1299673.741995338,"65738 Rodriguez Locks Apt. 739
Josephburgh, KS 05423-3806"
81728.43857245822,5.527612234308698,7.666779636732862,6.1,51629.318742309646,1922281.305339749,"94005 Nicholas Throughway Suite 032
Jackhaven, VA 24159"
45347.15068169448,5.521608814198314,7.088619390677309,4.43,31335.595021887697,541953.9056802422,"620 Fletcher Hollow Apt. 171
North Catherine, NC 45245"
74864.37030824207,6.33700461358221,8.035623147214585,6.21,46250.65372291784,1709667.1888454657,"19834 Rodriguez Lights Suite 480
Parkchester, MS 20288-6598"
82919.8910448238,5.776610972359403,5.900321137819773,3.17,44985.26191917922,1527676.3739752746,"204 Arias Grove Apt. 165
Barbarafurt, AZ 60551-8117"
74243.74683739454,6.258816319585471,7.8024376075531,4.27,40328.23343684351,1713351.3941515046,"PSC 6960, Box 0333
APO AA 78454-0482"
89130.03275655989,4.332033873873304,7.000667095718268,3.45,39154.78733201755,1340983.2503590283,"3771 Suarez Roads
East Adamton, NE 39445-1517"
68173.77438815025,5.207370213896065,7.066208738373227,3.16,57699.95755629303,1294647.589167185,"647 Michael Cliff Suite 122
Evanschester, NY 62341"
50337.0674970879,4.853507878337903,6.241565368050423,4.22,32299.06464821737,390948.4499941545,"5276 Sanchez Passage Suite 789
Stevenville, GU 58725"
85468.5309611512,4.739572775810295,7.022862754648264,5.43,46505.78830301236,1444572.9714972137,"30334 Maria Port Apt. 948
Averyshire, MS 98224"
67041.96766072442,6.021458005937649,5.346830442494945,3.39,15633.099048295891,707345.0624327669,"71769 Sutton Club Suite 330
Clinefurt, HI 85853-2402"
98468.2536411164,7.035383394761093,6.629233450463285,3.05,50676.31240393803,2275455.305532437,"USNV Hoffman
FPO AA 45311-5701"
88968.52173221511,4.908329526113353,7.014097560696638,3.01,34751.73695274278,1433006.6454214435,"186 Perez Drives Suite 629
East Nicholas, DC 61121"
52399.64822024587,6.804016970945084,8.971111958926066,3.11,18092.130362361288,996771.2481507692,"4118 Gallagher Cliff Suite 158
Lake Alejandrochester, MO 76400-5583"
66638.86604448562,7.9732203901334495,6.229155634783174,4.25,26641.70332212461,1357208.2377392326,"0754 Ray Meadow
West Jakestad, GU 55936-8825"
82810.89478564357,7.089076786027638,6.8065360546886415,4.39,39779.64722971572,1820981.2191220296,"55494 Robin Orchard
East Nicholas, MP 49146-3130"
63428.916453738086,5.328192737812558,7.311134731798242,6.13,42996.606079586425,1195601.9623484935,"605 Collins Islands
North Elizabeth, TN 76959"
81944.65490798726,6.0653524111826576,6.913781564036398,4.46,34262.323838964134,1541186.2541089894,"6975 Gabrielle Shores
Lake Kelseyland, CO 77085-1324"
67123.33363278574,5.195548817998898,6.856949348679019,3.23,27725.52718039477,949892.5313701816,"5096 Bennett Oval Apt. 544
South Josemouth, SD 83663-3413"
80793.42090757523,4.365596872727968,7.060467650457089,4.41,25377.5617557638,867444.7048681058,"0211 Wright Heights Apt. 524
Colemantown, FM 10131-4256"
61606.92173744278,6.895849329607652,6.004365015081183,2.06,40496.06976891665,1325860.533421939,"Unit 9785 Box 0790
DPO AP 60371-0797"
69370.93005284085,5.140142495482002,4.658690271102616,3.42,33732.462868273025,733299.7945489064,"1732 Barbara Overpass
Hillmouth, DC 64884"
82973.92390669559,6.321321946003938,6.981247859614665,4.48,29611.523143192007,1409439.0637651668,"27387 Elizabeth Landing Suite 229
Mcdonaldview, NY 02054-9201"
74905.35291757347,5.981717243992407,7.503816552039988,5.06,41190.74956648457,1587357.9464305846,"15465 Davis Forks Apt. 153
Wardton, NY 26628-8352"
85696.20394288238,6.389427716511816,4.840595055150166,4.47,24138.06628425148,1347210.0922549702,"34339 Hampton Turnpike
Mclaughlinborough, OK 38420"
79698.22091740245,4.102335551761895,6.912506241564933,2.29,42046.34040026967,1262494.286828816,"5142 Bond Rapids
Spencerhaven, NE 03017"
71082.11277672213,7.608168693471375,6.699729139599943,4.36,31327.518878734933,1513427.551164361,"967 Susan Union Apt. 653
Costastad, IA 98079-8428"
81220.07057458519,6.268010006874869,6.77698348530293,2.49,32859.517646963504,1572990.3735681805,"638 Lee Stream Suite 784
Mcclainview, AS 53593"
59729.25260339792,7.560599415951032,7.2701382679198945,6.47,31202.18741809061,1196687.6867665497,"43128 Kevin Lane Suite 880
Lake Brookeborough, MI 16269-0938"
68305.75377126309,4.402219814358956,5.03958706866012,2.02,49180.7419235283,908013.0020703824,"8761 Garcia Skyway
Hermanmouth, NE 66895"
74530.35438739635,7.2771628365939645,6.854781580496968,2.25,34316.216931745046,1541127.3435162455,"061 Morrison Freeway
New Larry, TX 62631-0782"
80528.49773761486,5.642628712901997,8.560018878678058,5.3,37717.253954973865,1641030.4779927535,"8286 Jennifer Prairie
Lake Georgemouth, OH 74433"
70872.17512078473,6.386835016999288,6.621034629429056,3.06,27500.999245034454,1214334.973151577,"2053 Hammond Squares Apt. 536
Hudsonhaven, CA 05367-6944"
52941.73085156483,6.06437425752149,6.7187193079202885,4.02,54294.76621180726,1176437.9189888744,"1231 Jane Avenue Apt. 902
South Anne, NH 48392-1831"
66832.30744829756,7.374954969081682,5.793589811958597,2.08,41344.520604024285,1533815.8823021615,"2694 Morgan Ranch Apt. 885
West Matthew, IL 77377-2143"
73617.1610348896,4.949914268285478,7.3737871564022734,5.06,29735.357984295904,1139360.434008341,"112 Everett Points Suite 792
Stephaniehaven, FM 48187"
51858.90427767816,5.6288806217685465,7.230377999165634,3.45,28593.879678942056,730739.4189500834,"Unit 9410 Box 6454
DPO AP 75022-1625"
66484.04819478332,4.825804425299133,9.069530121901847,3.37,51712.14408735437,1511743.1291910275,"5035 Daniel Port Suite 074
Port Jordanbury, SC 46334-0480"
59375.1869948062,4.610727816112807,7.567953459961678,4.41,20794.821498853667,555504.1478098433,"4323 Leonard Stravenue
Gardnerburgh, MP 91589-9726"
73756.11862401692,5.250630615761387,6.404905702373623,3.29,59485.06632251122,1354928.9500961443,"PSC 3969, Box 0709
APO AE 18919-6165"
59879.22306477917,6.249999521314131,8.936689036191078,6.21,40838.66482508062,1428797.3718951428,"9188 Morris River
Millerside, MT 60924"
57136.45576067887,5.197156477944127,6.973464021816136,3.18,26915.14573375121,886536.4283747243,"33328 Christopher Wall
Daytown, AZ 93829"
67433.3999444007,7.782461200355238,6.5640275813209366,3.05,41030.40890604576,1719762.308049223,"PSC 3850, Box 4156
APO AP 93044"
65091.309177450086,5.34942286941346,8.594842638769771,5.42,49224.09280503876,1579360.8248111247,"614 Murphy Square
Jefferyberg, NH 38328"
83695.2723827305,7.64350743874928,7.127218728157152,5.05,33113.759057412615,1736401.6096050944,"33465 Hernandez Forest Apt. 692
Port Ashleyfort, KS 51871-6439"
66961.66441542987,7.412988547997673,3.9502246874597167,2.31,33423.293291706526,1128720.4195686004,"456 Gray Extension Suite 249
Jeremyville, MA 32632-2654"
76908.50551098582,4.9593957880837545,8.882339498948976,3.43,57322.84100143173,1957984.9443891265,"0534 Palmer Canyon Suite 267
Tiffanymouth, NH 63798-5081"
54725.202867294334,5.571957615695241,7.222152718460933,5.15,26993.357243311875,722115.124273698,"36307 Rice Port
Port Ethanshire, OR 78905"
78646.30867750822,4.084091884388019,7.768766156488804,4.4,17551.70638908532,920951.5682989664,"599 Vanessa Springs
West Kaitlinton, CA 56383-3070"
69525.33075206897,6.697178011871665,7.018083428551858,3.22,36950.451211692205,1343162.6366221448,"6617 Helen Unions
South Susan, MO 41149-7551"
62085.27640340488,5.739410843630574,7.09180810424997,5.49,44922.106702293066,1030591.4292116084,"19696 Benjamin Cape
Stephentown, ME 36952-4733"
60658.648332804856,4.537629826937287,6.440243236333304,3.49,45004.97001533707,822685.3745816726,"USNS Ramirez
FPO AP 39441-7948"
60434.35499184312,5.346338424932905,6.696267302346031,2.41,29551.13773368072,799124.8491575408,"900 James Flats
Adamsview, PR 83717"
62397.079733818064,5.873184774574551,6.428539207716246,3.41,40739.87734726719,854945.506711949,"26518 Hunt Manor
Ellisfurt, MD 25316"
79632.26492754207,5.273336179265809,7.083305101054767,5.38,38074.1402036044,1295014.6182810178,"57425 Megan Extensions
South Sara, OH 88352"
70080.62755682306,5.062571564331409,7.249424866713362,4.05,32524.433784743156,1081578.6194758175,"Unit 4367 Box 3095
DPO AP 41559-2486"
41732.930691089416,7.520286358033356,6.273771049126781,3.14,28104.47890509335,795507.8434415429,"24834 David Trail
Fryeshire, NY 88462-1008"
76193.71635954091,5.996661953989849,7.9095452019904515,4.18,26736.095998036064,1370909.9519343053,"32090 Robert Square Apt. 919
New Nicholehaven, KS 16741"
77622.95811586575,6.738013799042588,6.043040289758483,3.34,51102.44194958019,1599996.9614292642,"44268 Michele Square Apt. 984
Collinsside, WI 00405"
77279.76365848511,5.966407438264673,5.3692824739213405,2.05,37520.70754736289,1065907.0809130038,"020 Hall Drive Suite 047
Petershire, RI 54803"
75070.26257083847,6.68045131688644,6.261276083031906,2.29,44682.75733197584,1681316.362253782,"138 Coleman Parks
West Travis, PW 22854"
90864.87746126468,4.840861723152557,7.345925208364573,5.01,39183.03227726852,1629640.5300674946,"851 Adams Points Apt. 622
West Michael, NE 23572"
53974.54594524585,5.7676726531093,6.600037145455321,4.13,41441.75254024536,1086825.753933058,"2670 Mcdonald Ferry
Ashleytown, MO 71304"
52282.120668316114,6.925892347209803,6.784168099198138,3.05,45867.87467158226,1137446.993396963,"03508 Shannon Vista Suite 305
Romantown, AL 15977-0442"
60837.72747524912,6.86473049753724,6.863966569905305,2.47,58168.62144207411,1543966.4264482334,"87580 Suzanne Viaduct
Andersonstad, MI 97761"
49991.736657106376,6.711817273505063,8.2972252560358,4.25,40067.903688158185,1218509.1453244926,"11389 Andrew Rapids Suite 737
Marctown, MP 65890-2664"
62616.16582309077,4.844336295750858,6.803100239627547,2.3,31010.221421538383,854815.1175016209,"547 Howard Alley Suite 447
Nicoleville, ND 59356"
70124.38688151218,6.74055412122741,7.346570951696478,6.32,51673.96267298538,1732196.2167965611,"3222 Alexis Square
Leetown, MS 07616"
95603.9294800186,5.917745334426079,7.387690791426112,6.03,36505.441055722615,1815920.449805418,"7212 Michael Garden
South Jeremiah, CT 44990"
82903.96939007624,6.030294656064103,6.22641197305533,2.36,44146.224809999694,1452736.786962771,"45150 Wilson Fall
Jeremymouth, AR 62315-4902"
79426.04018082103,6.699803504346763,7.565241080956473,4.19,49009.69327877896,1860358.468312067,"915 Melissa Isle Suite 588
South Martinmouth, WA 79052-7323"
55980.20480671361,7.014509861024517,5.4587893778993255,2.11,43968.68704641723,1120943.3385906045,"2558 King Trail
East Catherinebury, MP 23625-1906"
50857.0965319208,5.51250541779659,8.530697128906949,3.26,40790.18479382438,1131533.5554094613,"USS Brown
FPO AA 43649-1893"
60555.40504282861,4.986857751624036,6.949333598222108,2.5,49309.85487652764,1164968.8766317505,"18181 Jennifer Spring
Pittmanton, MH 87346-2658"
76563.97504386705,7.205099661423231,6.504768562849262,3.39,14415.78919619879,1137060.0669853832,"08933 William Mill
West Barbarafurt, CO 34069-2100"
50926.776633862784,4.507953423649012,6.154788047780713,4.01,33663.6692440211,211017.97049475572,"707 Richard Unions
Larsonstad, OR 98013-1254"
62726.41840076392,4.7491578014980735,7.561920453176178,3.4,39475.815624286544,877247.24536775,"0842 Blevins Station Suite 864
West Ashley, CO 71660-1699"
71799.86053364484,4.633368993663823,7.239251807549195,3.37,33178.36639878686,1135030.6828346122,"PSC 9249, Box 8264
APO AE 94608"
80939.63457319644,6.334545747765312,7.647145424949519,3.31,27771.54450515459,1499920.5935294242,"7084 Turner Crossing Suite 917
New Mary, AL 17062-1557"
64446.15728120698,5.923312449054067,6.761698048245084,4.12,46743.721651454434,1296134.3945546895,"9910 Jessica Greens
Grahamfurt, SD 63388"
70217.78034648858,5.576018451284792,6.431351306877676,4.1,38779.346012582726,1057125.8390858762,"716 Morrison Springs Suite 374
New George, GA 21037-4111"
45557.52393086871,5.572560892495426,8.010396904395689,4.23,35042.99537464814,615055.6757921792,"9070 Tyler Centers Apt. 805
Kariview, NC 86284"
89831.31929199783,5.201963719662058,7.719652763616865,6.37,45335.36027620083,1741959.834430735,"77610 Evan Field Apt. 712
West Shannonland, WI 30751"
77733.7311864233,5.624500143734938,5.967832307070272,3.23,32074.57598618572,1236931.7282626638,"672 Larson Ramp
Robertside, NC 16903"
51457.37630495048,6.011529119332021,6.840535920092795,3.46,42889.66610250265,794075.861502829,"7068 Simmons Drives
Hendersonberg, DC 57978-7303"
90533.3135158084,6.7058435177308615,8.15147114114972,3.23,46610.73556823153,2005167.480217235,"91071 Denise Freeway Suite 888
Melissaland, TX 63704-8729"
71965.6210309678,7.964115418886794,7.523354623042902,5.22,48873.994338415614,1930805.946694563,"39310 George Forge
West Caroline, VA 41040-3222"
73163.6634410467,6.919534825456555,5.9931879009455695,2.27,32326.123139488096,1291331.5184858206,"829 Welch Track Apt. 992
North John, AR 26532-5136"
63342.8498090949,4.999189324008093,6.2395608633730335,2.36,25009.060520017887,826328.1083526685,"26725 Rodriguez Locks Apt. 364
North John, MO 97315-7256"
79550.64138413596,6.637633898062718,7.531227670803419,4.05,43636.50449088458,1626321.3209583594,"4126 Walker Meadows
Lake Derrickton, MD 06453-1751"
87551.6011310262,6.749167399310847,6.673699290545637,3.36,26612.959527547777,1455556.4656425468,"477 William Ville
South Laurie, KS 17387-7716"
72568.71445513287,6.850824463839666,6.108848404166088,2.04,18896.12293705657,987746.9239531008,"8272 Gabriel Isle
Johnnyville, NJ 54309"
61436.7667663071,7.0592859045068765,8.985750259213694,5.16,25886.674453705094,1445731.6259433646,"381 Jason Bridge
Carterstad, WY 73588-0828"
73274.19304878834,6.641591971800426,8.839164027728886,5.32,33215.536838947584,1590336.4170441094,"22503 Rachel Street Suite 650
South Jordanbury, OH 17336"
82848.55862942111,5.729198183447824,6.281916393472897,4.47,40338.110367363246,1489540.134903209,"66118 Torres Pike Apt. 446
West Kevinland, ME 01431-0177"
78847.53636813493,5.573231808068186,7.027355369061293,3.26,20653.898307522188,1214320.5743640617,"530 Anderson Mill Apt. 727
South Brendaborough, OR 37626"
79298.12200821388,7.1882081346869215,5.336841155637915,3.44,15753.266638486408,1310207.133039433,"3591 Pham Spring Suite 077
Lisaport, CT 43572"
78159.95403358302,5.122002568269256,6.177536468242523,4.08,31111.62290531416,1264972.4420392748,"3276 Harris Pines Suite 433
Port Paul, NY 66202-6795"
75040.81543040722,6.452881100136423,7.506590888146594,5.11,34733.08699390569,1765281.0932294582,"67722 Taylor Route Apt. 253
Samanthatown, NV 06426-8497"
62725.40054038708,5.960139166913753,7.053248075621503,5.39,19750.689081038126,780608.9935174572,"812 Salazar Ford
Tylerhaven, MI 62448-7958"
65480.26213836605,6.945390542997023,6.736075973492866,3.44,34582.970833663785,1188761.3202272817,"PSC 0076, Box 7486
APO AP 63047-2610"
46517.1752749356,6.326332926823016,7.570722638207012,5.01,26452.36789444459,665160.0759449846,"92380 John Branch Apt. 316
New Loriside, KS 11077-3819"
73005.84732915094,4.195004095725897,7.409088159799877,3.02,36706.21104179112,1217309.1294013518,"6320 Christopher Spur
Sergioborough, MA 62426-1311"
73715.42371152082,6.210744514911152,7.983172003154372,3.09,45540.9383571794,1615346.750005374,"Unit 1515 Box 0124
DPO AA 13767"
46890.59450290408,5.64464106339406,7.874311600067013,4.03,26406.00604076732,717682.0857031762,"0936 Tim Stream Suite 213
Princeville, VA 92098-3295"
81570.54115365463,5.044783195454199,7.371143087698164,6.29,32485.40962440677,1472967.81431064,"658 Peck Island
New Tanya, SC 41055-0305"
